dim0,dim1,tissue
-6.4474797,43.327465,Non-Small Cell Lung Carcinoma
0.17825027,-94.64412,Acute Myeloid Leukemia
-0.541393,-94.35649,Acute Myeloid Leukemia
7.1997247,-93.67908,Acute Myeloid Leukemia
6.565271,-92.89641,Acute Myeloid Leukemia
18.74018,-54.70462,Other Solid Carcinomas
18.840351,-55.290695,Other Solid Carcinomas
9.443683,-61.90244,Colorectal Carcinoma
10.139852,-62.09552,Colorectal Carcinoma
-57.42986,42.75638,Non-Small Cell Lung Carcinoma
3.2079415,-106.30359,T-Lymphoblastic Leukemia
-35.828495,-74.15166,Acute Myeloid Leukemia
-65.268776,-2.2143116,Other Solid Carcinomas
-8.7364435,64.85042,Colorectal Carcinoma
-29.954258,-97.20086,Acute Myeloid Leukemia
-30.053047,-97.55025,Acute Myeloid Leukemia
27.338905,-48.164955,Gastric Carcinoma
-16.050974,55.759357,Colorectal Carcinoma
2.778163,77.26382,Colorectal Carcinoma
-85.4078,47.71483,Breast Carcinoma
-32.200413,46.271893,Non-Small Cell Lung Carcinoma
-23.850636,-21.935308,Non-Small Cell Lung Carcinoma
9.0941305,-102.06296,Hodgkin's Lymphoma
9.089296,-101.39376,Hodgkin's Lymphoma
17.84098,-3.8897848,Glioblastoma
150.0534,28.488138,Control_HEK293T
146.3351,39.83108,Control_HEK293T
152.6187,30.684391,Control_HEK293T
57.79488,-71.91665,Control_HEK293T
64.13981,-76.89668,Control_HEK293T
51.6555,-81.140076,Control_HEK293T
-7.8146462,-20.247927,Esophageal Carcinoma
12.766206,-51.83468,Non-Small Cell Lung Carcinoma
-85.31445,44.192234,Bladder Carcinoma
-57.76005,43.77814,Non-Small Cell Lung Carcinoma
3.1546648,-106.21279,T-Lymphoblastic Leukemia
-35.86821,-74.148346,Acute Myeloid Leukemia
-65.2574,-2.2147799,Other Solid Carcinomas
-8.558512,64.768326,Colorectal Carcinoma
27.667095,-48.72655,Gastric Carcinoma
-15.948289,56.43376,Colorectal Carcinoma
3.264023,77.28792,Colorectal Carcinoma
-85.789856,47.483913,Breast Carcinoma
-32.43215,46.50997,Non-Small Cell Lung Carcinoma
-24.12949,-21.953487,Non-Small Cell Lung Carcinoma
17.688631,-3.8909078,Glioblastoma
38.015354,-69.1496,Control_HEK293T
-31.938887,-83.62814,Acute Myeloid Leukemia
-31.606323,-83.86478,Acute Myeloid Leukemia
-1.2614725,-107.18097,B-Cell Non-Hodgkin's Lymphoma
-1.1236736,-106.56967,B-Cell Non-Hodgkin's Lymphoma
-20.14423,-28.675358,Non-Small Cell Lung Carcinoma
-20.032032,-29.090263,Non-Small Cell Lung Carcinoma
2.7793584,45.331852,Endometrial Carcinoma
2.0712104,45.209213,Endometrial Carcinoma
-3.1712794,-111.63651,Burkitt's Lymphoma
-2.8022683,-110.88644,Burkitt's Lymphoma
-26.971449,-36.95646,Other Sarcomas
-26.911156,-36.97219,Other Sarcomas
0.553839,-109.44946,B-Cell Non-Hodgkin's Lymphoma
0.20353626,-109.62157,B-Cell Non-Hodgkin's Lymphoma
-6.0240746,42.94876,Non-Small Cell Lung Carcinoma
-6.444407,43.326096,Non-Small Cell Lung Carcinoma
-0.9848094,-94.191925,Acute Myeloid Leukemia
-0.5419915,-94.35464,Acute Myeloid Leukemia
6.272838,-93.58469,Acute Myeloid Leukemia
6.9347205,-92.942116,Acute Myeloid Leukemia
19.262867,-55.638184,Other Solid Carcinomas
18.836357,-55.289886,Other Solid Carcinomas
10.633652,-62.12311,Colorectal Carcinoma
10.142925,-62.096848,Colorectal Carcinoma
-30.386868,-97.44292,Acute Myeloid Leukemia
-30.044281,-97.557106,Acute Myeloid Leukemia
9.576956,-101.173325,Hodgkin's Lymphoma
9.0718565,-101.38229,Hodgkin's Lymphoma
149.91882,29.090902,Control_HEK293T
39.177036,-74.884544,Control_HEK293T
31.3619,-80.0237,Control_HEK293T
-29.481497,-15.816752,Ovarian Carcinoma
-86.9365,40.22292,Endometrial Carcinoma
-90.806335,48.941933,Ovarian Carcinoma
-41.376476,-27.747896,Melanoma
-36.65706,57.294724,Esophageal Carcinoma
-11.474925,49.96753,Gastric Carcinoma
-50.15982,-3.1115158,Melanoma
-28.584352,-28.754572,Melanoma
-20.595825,46.65405,Breast Carcinoma
42.7372,-51.468857,Ewing's Sarcoma
-80.41154,31.55105,Glioma
-28.626596,71.81126,Head and Neck Carcinoma
-45.64824,58.511566,Esophageal Carcinoma
-7.528413,-54.353016,Breast Carcinoma
-82.36474,34.870567,Non-Small Cell Lung Carcinoma
-12.232972,-90.30172,Chronic Myelogenous Leukemia
-23.821024,-26.5644,Neuroblastoma
-83.339455,38.75462,Bladder Carcinoma
-18.841045,-23.96294,Ovarian Carcinoma
-45.848,45.59087,Non-Small Cell Lung Carcinoma
-68.0392,28.66571,Colorectal Carcinoma
132.94487,46.72617,Control_HEK293T
149.45183,32.329002,Control_HEK293T
52.144203,-89.047066,Control_HEK293T
39.750126,-64.14958,Control_HEK293T
-13.625374,-53.044754,Breast Carcinoma
-77.22875,34.532887,Breast Carcinoma
-21.536224,-87.60107,Plasma Cell Myeloma
148.4151,38.149254,Control_HEK293T
-13.048223,-112.03461,B-Cell Non-Hodgkin's Lymphoma
-13.115284,-112.03815,B-Cell Non-Hodgkin's Lymphoma
-15.371866,-22.34426,Thyroid Gland Carcinoma
-15.362226,-22.33509,Thyroid Gland Carcinoma
-10.082721,-112.501144,B-Lymphoblastic Leukemia
-10.120297,-112.46269,B-Lymphoblastic Leukemia
-8.001569,38.87139,Esophageal Carcinoma
-7.993754,38.883595,Esophageal Carcinoma
-32.784702,-100.98491,Acute Myeloid Leukemia
-32.78276,-100.97118,Acute Myeloid Leukemia
-45.81586,50.71943,Non-Small Cell Lung Carcinoma
-45.855453,50.665318,Non-Small Cell Lung Carcinoma
-62.91007,15.532,Hepatocellular Carcinoma
-62.905453,15.50726,Hepatocellular Carcinoma
-1.5762279,-100.66381,T-Lymphoblastic Leukemia
-1.5611733,-100.65791,T-Lymphoblastic Leukemia
-36.390472,-31.796331,Non-Small Cell Lung Carcinoma
-36.376915,-31.799316,Non-Small Cell Lung Carcinoma
-21.682465,-98.471176,Plasma Cell Myeloma
-21.658,-98.31187,Plasma Cell Myeloma
-13.503585,-11.93588,Mesothelioma
-13.513866,-11.955275,Mesothelioma
-44.63725,-14.553201,Small Cell Lung Carcinoma
-36.23637,-8.1204815,Glioblastoma
-36.212086,-8.124408,Glioblastoma
-37.671406,-13.871211,Kidney Carcinoma
-37.656113,-13.879373,Kidney Carcinoma
-10.9018345,-23.243078,Melanoma
-10.9048605,-23.227388,Melanoma
-17.345888,93.89608,Non-Small Cell Lung Carcinoma
156.06355,39.272285,Control_HEK293T
123.27842,34.455936,Control_HEK293T
143.23746,17.198076,Control_HEK293T
39.048668,-81.23304,Control_HEK293T
-13.060305,-112.031136,B-Cell Non-Hodgkin's Lymphoma
-15.393999,-22.346935,Thyroid Gland Carcinoma
-10.079638,-112.498276,B-Lymphoblastic Leukemia
-8.009291,38.91023,Esophageal Carcinoma
-32.78736,-100.97381,Acute Myeloid Leukemia
-45.822285,50.71409,Non-Small Cell Lung Carcinoma
-62.895817,15.518684,Hepatocellular Carcinoma
-1.6821867,-100.87317,T-Lymphoblastic Leukemia
-36.47301,-31.714603,Non-Small Cell Lung Carcinoma
-21.687698,-98.457054,Plasma Cell Myeloma
-13.514184,-11.9396925,Mesothelioma
-44.680645,-14.551257,Small Cell Lung Carcinoma
-36.26441,-8.130754,Glioblastoma
-37.69991,-13.881453,Kidney Carcinoma
-10.931102,-23.308834,Melanoma
141.11212,30.248026,Control_HEK293T
-78.398605,15.012508,Glioblastoma
25.080048,-43.559986,Neuroblastoma
-36.77432,46.664227,Prostate Carcinoma
-50.72034,79.91658,Colorectal Carcinoma
-53.437843,63.723034,Head and Neck Carcinoma
-83.510086,41.38271,Bladder Carcinoma
-41.930347,48.068882,Non-Small Cell Lung Carcinoma
22.382612,-75.93731,Ewing's Sarcoma
-64.3428,24.35232,Non-Small Cell Lung Carcinoma
-3.7282672,-21.785475,Non-Small Cell Lung Carcinoma
7.9910445,64.05124,Colorectal Carcinoma
-55.00579,60.38476,Head and Neck Carcinoma
69.76272,-34.362377,Neuroblastoma
154.26892,36.57388,Control_HEK293T
140.29611,36.813076,Control_HEK293T
43.60912,-83.10675,Control_HEK293T
-13.01485,-112.01108,B-Cell Non-Hodgkin's Lymphoma
-15.458588,-22.419575,Thyroid Gland Carcinoma
-10.036256,-112.41933,B-Lymphoblastic Leukemia
-7.9713407,38.940292,Esophageal Carcinoma
-32.3223,-101.059105,Acute Myeloid Leukemia
-45.946514,50.64366,Non-Small Cell Lung Carcinoma
-62.85698,15.483786,Hepatocellular Carcinoma
-1.5492024,-100.639946,T-Lymphoblastic Leukemia
-36.6547,-31.998913,Non-Small Cell Lung Carcinoma
-21.640453,-98.47773,Plasma Cell Myeloma
-13.665713,-12.031653,Mesothelioma
-44.606083,-14.55415,Small Cell Lung Carcinoma
-36.132416,-8.269545,Glioblastoma
-37.828304,-13.955148,Kidney Carcinoma
-11.002056,-23.462944,Melanoma
152.48438,33.79917,Control_HEK293T
143.13855,32.177475,Control_HEK293T
-77.96092,14.728095,Glioblastoma
-77.970894,14.699637,Glioblastoma
25.144678,-43.01112,Neuroblastoma
25.037973,-43.0046,Neuroblastoma
-37.62745,46.82258,Prostate Carcinoma
-37.607323,47.005547,Prostate Carcinoma
-50.98189,80.29259,Colorectal Carcinoma
-50.947647,80.3268,Colorectal Carcinoma
-52.84983,63.865948,Head and Neck Carcinoma
-52.922176,63.869923,Head and Neck Carcinoma
-83.54094,41.4309,Bladder Carcinoma
-83.634155,41.399906,Bladder Carcinoma
-41.851105,48.36627,Non-Small Cell Lung Carcinoma
-41.816753,48.401413,Non-Small Cell Lung Carcinoma
22.718672,-75.92195,Ewing's Sarcoma
22.730396,-75.92873,Ewing's Sarcoma
-64.28363,23.856096,Non-Small Cell Lung Carcinoma
-64.26763,23.859324,Non-Small Cell Lung Carcinoma
-3.526456,-21.34771,Non-Small Cell Lung Carcinoma
-3.464071,-21.39226,Non-Small Cell Lung Carcinoma
8.143257,63.69754,Colorectal Carcinoma
8.161958,63.71714,Colorectal Carcinoma
-50.29167,61.406567,Esophageal Carcinoma
-50.319744,61.37476,Esophageal Carcinoma
-54.75282,60.827847,Head and Neck Carcinoma
-54.8236,60.828373,Head and Neck Carcinoma
69.24027,-34.440594,Neuroblastoma
69.259346,-34.373245,Neuroblastoma
140.1707,22.076866,Control_HEK293T
120.57299,26.115726,Control_HEK293T
-6.935411,-78.89649,B-Cell Non-Hodgkin's Lymphoma
-53.524822,53.679432,Other Solid Carcinomas
-10.432437,-99.23177,T-Lymphoblastic Leukemia
-17.764107,-67.35494,Small Cell Lung Carcinoma
12.476395,-74.363884,Small Cell Lung Carcinoma
-41.214706,-12.923319,Kidney Carcinoma
84.3768,-41.003464,Small Cell Lung Carcinoma
-88.75651,44.301964,Breast Carcinoma
-30.542707,-19.27846,Glioma
-31.064425,-22.927677,Glioblastoma
-6.267724,-93.69584,B-Lymphoblastic Leukemia
-27.077461,-10.338459,Thyroid Gland Carcinoma
140.49474,33.405895,Control_HEK293T
-3.2320578,-104.198204,B-Cell Non-Hodgkin's Lymphoma
-77.97014,14.698944,Glioblastoma
-57.697575,24.572292,Non-Small Cell Lung Carcinoma
-86.136375,25.170052,Glioblastoma
25.023554,-42.992523,Neuroblastoma
-7.787734,-109.08521,B-Cell Non-Hodgkin's Lymphoma
-4.2974253,-107.514465,B-Cell Non-Hodgkin's Lymphoma
-45.229042,38.969555,Non-Small Cell Lung Carcinoma
-37.633026,47.00194,Prostate Carcinoma
-50.950863,80.32635,Colorectal Carcinoma
-1.7952582,68.53465,Colorectal Carcinoma
-52.92903,63.863228,Head and Neck Carcinoma
-83.64707,41.408592,Bladder Carcinoma
-20.440042,23.28439,Non-Small Cell Lung Carcinoma
-41.828598,48.404716,Non-Small Cell Lung Carcinoma
22.72383,-75.92482,Ewing's Sarcoma
-41.157963,60.330536,Esophageal Carcinoma
-12.412692,32.462524,Gastric Carcinoma
-64.26752,23.857533,Non-Small Cell Lung Carcinoma
-3.463736,-21.396072,Non-Small Cell Lung Carcinoma
-82.8566,17.961607,Non-Small Cell Lung Carcinoma
-54.83319,60.826813,Head and Neck Carcinoma
-81.67718,43.59475,Bladder Carcinoma
69.26169,-34.365334,Neuroblastoma
4.1817775,27.439125,Non-Small Cell Lung Carcinoma
65.58661,-76.82964,Control_HEK293T
35.829777,-76.51725,Control_HEK293T
126.03788,31.063768,Control_HEK293T
140.24847,21.755823,Control_HEK293T
-6.955409,-79.324425,B-Cell Non-Hodgkin's Lymphoma
-53.095226,53.55008,Other Solid Carcinomas
-10.366341,-99.24256,T-Lymphoblastic Leukemia
12.401444,-74.30394,Small Cell Lung Carcinoma
84.16867,-41.127926,Small Cell Lung Carcinoma
-88.72409,44.27578,Breast Carcinoma
-30.489918,-19.297688,Glioma
-5.7286687,-94.12163,B-Lymphoblastic Leukemia
-26.996437,-10.46183,Thyroid Gland Carcinoma
133.49812,42.04863,Control_HEK293T
132.79517,14.77465,Control_HEK293T
-6.9276505,-78.9097,B-Cell Non-Hodgkin's Lymphoma
-53.0963,53.58692,Other Solid Carcinomas
-10.444549,-99.254364,T-Lymphoblastic Leukemia
-17.502892,-67.435875,Small Cell Lung Carcinoma
12.352061,-74.346375,Small Cell Lung Carcinoma
-41.23769,-12.836955,Kidney Carcinoma
84.39583,-40.952976,Small Cell Lung Carcinoma
-88.74047,44.30694,Breast Carcinoma
-6.166689,-93.84859,B-Lymphoblastic Leukemia
-27.062372,-10.330783,Thyroid Gland Carcinoma
32.500587,-66.262566,Control_HEK293T
125.70266,16.235737,Control_HEK293T
-57.88564,24.279556,Non-Small Cell Lung Carcinoma
-86.12337,25.10126,Glioblastoma
-25.21212,39.723473,Other Solid Carcinomas
-7.639574,-109.04633,B-Cell Non-Hodgkin's Lymphoma
-4.605177,-106.94526,B-Cell Non-Hodgkin's Lymphoma
-45.152397,38.711296,Non-Small Cell Lung Carcinoma
-1.789162,68.548195,Colorectal Carcinoma
-20.420412,23.271143,Non-Small Cell Lung Carcinoma
-41.198925,60.220642,Esophageal Carcinoma
-12.407102,32.460968,Gastric Carcinoma
-82.8163,17.915424,Non-Small Cell Lung Carcinoma
-81.709206,43.60182,Bladder Carcinoma
-3.572802,-104.41279,B-Cell Non-Hodgkin's Lymphoma
-57.755993,23.996418,Non-Small Cell Lung Carcinoma
-86.023674,24.77249,Glioblastoma
-25.20369,39.774406,Other Solid Carcinomas
-7.607289,-109.01482,B-Cell Non-Hodgkin's Lymphoma
-4.6111064,-106.70359,B-Cell Non-Hodgkin's Lymphoma
-45.242687,38.557777,Non-Small Cell Lung Carcinoma
-1.8209335,68.537,Colorectal Carcinoma
-20.393799,23.368324,Non-Small Cell Lung Carcinoma
-41.177074,60.256126,Esophageal Carcinoma
-12.386121,32.514637,Gastric Carcinoma
-82.82694,17.929129,Non-Small Cell Lung Carcinoma
-81.70067,43.58343,Bladder Carcinoma
48.41362,-0.52112263,Other Solid Carcinomas
154.31161,36.956173,Control_HEK293T
-77.95183,14.722608,Glioblastoma
24.978727,-42.994423,Neuroblastoma
-35.65982,-72.13493,Acute Myeloid Leukemia
-37.78555,47.128338,Prostate Carcinoma
-51.00325,80.29082,Colorectal Carcinoma
-52.775204,63.81876,Head and Neck Carcinoma
-83.832016,41.677902,Bladder Carcinoma
-42.05164,48.70436,Non-Small Cell Lung Carcinoma
-64.29594,23.853102,Non-Small Cell Lung Carcinoma
-3.4954922,-21.363329,Non-Small Cell Lung Carcinoma
-54.720142,60.854763,Head and Neck Carcinoma
4.6966057,27.862812,Non-Small Cell Lung Carcinoma
137.47946,42.274734,Control_HEK293T
146.65877,26.945314,Control_HEK293T
-17.412472,-19.554882,Non-Cancerous
19.467873,-79.67573,Small Cell Lung Carcinoma
-19.503824,38.753757,Bladder Carcinoma
-33.19638,-16.913763,Glioblastoma
-58.996094,35.841206,Other Solid Carcinomas
-75.04912,40.80322,Non-Small Cell Lung Carcinoma
-4.033998,46.374855,Breast Carcinoma
-33.10052,-9.976082,Ovarian Carcinoma
-14.879226,-26.97182,Melanoma
-2.892494,-60.136112,Non-Small Cell Lung Carcinoma
-50.636147,43.356285,Prostate Carcinoma
-51.994705,-23.599058,Ovarian Carcinoma
-9.309381,-91.425964,B-Lymphoblastic Leukemia
-74.92833,37.33704,Non-Small Cell Lung Carcinoma
-74.245415,-14.879894,Neuroblastoma
133.55533,27.029844,Control_HEK293T
-10.826223,-108.15731,B-Cell Non-Hodgkin's Lymphoma
-5.5104218,-102.13887,B-Cell Non-Hodgkin's Lymphoma
-74.45688,18.010593,Other Solid Carcinomas
-44.181915,3.0713813,Kidney Carcinoma
-78.28312,20.388601,Thyroid Gland Carcinoma
-76.27514,45.348373,Head and Neck Carcinoma
-20.989182,4.2078075,Non-Small Cell Lung Carcinoma
81.76931,-44.399055,Small Cell Lung Carcinoma
-1.2138197,49.27667,Non-Small Cell Lung Carcinoma
-47.91396,54.810764,Head and Neck Carcinoma
-17.562061,-92.42487,Plasma Cell Myeloma
20.17182,-48.44494,Endometrial Carcinoma
-44.674484,-14.529309,Small Cell Lung Carcinoma
-30.036846,16.734024,Non-Small Cell Lung Carcinoma
22.802547,-52.45502,Small Cell Lung Carcinoma
-6.9156046,-98.30401,Acute Myeloid Leukemia
-36.50157,76.55944,Ovarian Carcinoma
48.444706,-0.53167486,Other Solid Carcinomas
142.71573,25.09225,Control_HEK293T
146.97067,31.084524,Control_HEK293T
31.609087,-79.51711,Control_HEK293T
-10.400933,-99.12976,T-Lymphoblastic Leukemia
-88.671646,44.22631,Breast Carcinoma
-26.731377,-10.405157,Thyroid Gland Carcinoma
-17.15678,-19.429762,Non-Cancerous
19.336184,-79.93131,Small Cell Lung Carcinoma
-19.500034,38.765785,Bladder Carcinoma
-33.017094,-16.972315,Glioblastoma
-59.266266,35.73161,Other Solid Carcinomas
-75.03279,40.810772,Non-Small Cell Lung Carcinoma
-4.121731,46.314445,Breast Carcinoma
-33.10828,-10.021355,Ovarian Carcinoma
-14.739226,-26.979887,Melanoma
-2.7816305,-60.178738,Non-Small Cell Lung Carcinoma
-50.664177,43.356014,Prostate Carcinoma
-52.021847,-23.58995,Ovarian Carcinoma
-9.301668,-91.43604,B-Lymphoblastic Leukemia
-74.922455,37.333344,Non-Small Cell Lung Carcinoma
-74.3036,-15.097286,Neuroblastoma
152.85175,30.497007,Control_HEK293T
-10.834634,-108.16536,B-Cell Non-Hodgkin's Lymphoma
-5.5228558,-102.09653,B-Cell Non-Hodgkin's Lymphoma
-74.40513,17.992525,Other Solid Carcinomas
-44.19188,3.0820801,Kidney Carcinoma
-78.29893,20.372425,Thyroid Gland Carcinoma
-76.27579,45.35393,Head and Neck Carcinoma
-20.942532,4.269319,Non-Small Cell Lung Carcinoma
81.78746,-44.255295,Small Cell Lung Carcinoma
-1.2030332,49.344765,Non-Small Cell Lung Carcinoma
-47.918133,54.851936,Head and Neck Carcinoma
-17.575325,-92.43434,Plasma Cell Myeloma
20.165415,-48.407486,Endometrial Carcinoma
-30.088028,16.786896,Non-Small Cell Lung Carcinoma
22.86249,-52.42991,Small Cell Lung Carcinoma
-6.9233794,-98.3015,Acute Myeloid Leukemia
143.51344,28.763702,Control_HEK293T
31.608217,-79.516106,Control_HEK293T
-17.163023,-19.446724,Non-Cancerous
19.483809,-79.79731,Small Cell Lung Carcinoma
-19.571396,38.7131,Bladder Carcinoma
-33.02722,-16.955662,Glioblastoma
-59.195744,35.545567,Other Solid Carcinomas
-75.144615,40.89588,Non-Small Cell Lung Carcinoma
-4.131562,46.339874,Breast Carcinoma
-14.741309,-27.02344,Melanoma
-2.7804642,-60.152428,Non-Small Cell Lung Carcinoma
-50.66998,43.375874,Prostate Carcinoma
-52.051197,-23.52082,Ovarian Carcinoma
-9.075071,-91.34461,B-Lymphoblastic Leukemia
-74.67911,37.584545,Non-Small Cell Lung Carcinoma
-74.21746,-14.901406,Neuroblastoma
143.24942,17.19945,Control_HEK293T
44.69381,-87.928894,Control_HEK293T
-10.934786,-108.09837,B-Cell Non-Hodgkin's Lymphoma
-5.5592465,-102.08068,B-Cell Non-Hodgkin's Lymphoma
-74.382454,18.154202,Other Solid Carcinomas
-44.261044,2.9539697,Kidney Carcinoma
-78.20896,20.404032,Thyroid Gland Carcinoma
-76.22369,45.121872,Head and Neck Carcinoma
-21.099539,4.20103,Non-Small Cell Lung Carcinoma
81.77418,-44.2792,Small Cell Lung Carcinoma
-1.3819033,49.25464,Non-Small Cell Lung Carcinoma
-47.942757,54.870064,Head and Neck Carcinoma
-17.42962,-92.21584,Plasma Cell Myeloma
20.185564,-48.473557,Endometrial Carcinoma
-30.08651,16.766886,Non-Small Cell Lung Carcinoma
22.737612,-52.447643,Small Cell Lung Carcinoma
-6.8881507,-98.22304,Acute Myeloid Leukemia
-67.28079,95.50446,Pancreatic Carcinoma
149.92838,28.833002,Control_HEK293T
31.584984,-79.49997,Control_HEK293T
-22.990921,-15.942644,Kidney Carcinoma
-10.764039,-26.991808,Melanoma
74.538994,-23.412926,Small Cell Lung Carcinoma
-9.46153,26.97142,Non-Small Cell Lung Carcinoma
3.4254594,-110.58687,B-Lymphoblastic Leukemia
-7.9032493,-105.56884,B-Cell Non-Hodgkin's Lymphoma
2.7426379,-97.1302,Acute Myeloid Leukemia
-68.8212,20.618189,Non-Small Cell Lung Carcinoma
-19.92502,-15.580607,Kidney Carcinoma
-21.287376,-5.734855,Ovarian Carcinoma
-38.93694,-89.39492,Acute Myeloid Leukemia
-6.662599,-29.653841,Rhabdomyosarcoma
-20.98037,-19.346334,Non-Small Cell Lung Carcinoma
125.970505,16.26344,Control_HEK293T
54.526714,-80.347435,Control_HEK293T
-16.453478,43.461174,Non-Small Cell Lung Carcinoma
-6.242742,15.259026,Glioblastoma
-17.741125,-12.765554,Kidney Carcinoma
-26.202772,-17.707552,Kidney Carcinoma
-5.267881,-24.970907,Thyroid Gland Carcinoma
-58.26935,66.59426,Head and Neck Carcinoma
-59.89019,70.38695,Head and Neck Carcinoma
10.216275,-116.00922,Other Blood Cancers
-15.481829,26.38513,Non-Small Cell Lung Carcinoma
-12.00902,43.068333,Breast Carcinoma
-82.06123,46.74239,Non-Small Cell Lung Carcinoma
-35.112343,-13.703639,Kidney Carcinoma
74.21997,-34.272636,Non-Small Cell Lung Carcinoma
148.25446,19.359343,Control_HEK293T
64.920944,-72.27707,Control_HEK293T
-17.138092,-19.455868,Non-Cancerous
-11.147768,-108.86668,B-Cell Non-Hodgkin's Lymphoma
19.945522,-80.01398,Small Cell Lung Carcinoma
-19.503542,38.960175,Bladder Carcinoma
-5.0434175,-101.55563,B-Cell Non-Hodgkin's Lymphoma
-33.00589,-16.965658,Glioblastoma
-59.346397,36.05822,Other Solid Carcinomas
-73.951645,17.371895,Other Solid Carcinomas
-43.81214,3.7989867,Kidney Carcinoma
-78.71042,19.728022,Thyroid Gland Carcinoma
-75.05616,40.80683,Non-Small Cell Lung Carcinoma
-75.91384,46.199974,Head and Neck Carcinoma
-20.77513,4.9424176,Non-Small Cell Lung Carcinoma
81.675285,-43.76754,Small Cell Lung Carcinoma
-4.1037993,46.36466,Breast Carcinoma
-0.8481343,49.985046,Non-Small Cell Lung Carcinoma
-33.030037,-9.554792,Ovarian Carcinoma
-14.745987,-26.962854,Melanoma
-2.795341,-60.143387,Non-Small Cell Lung Carcinoma
-48.0729,55.512955,Head and Neck Carcinoma
-50.77335,43.521717,Prostate Carcinoma
-17.840666,-93.113594,Plasma Cell Myeloma
-51.980392,-23.535038,Ovarian Carcinoma
19.938963,-47.706356,Endometrial Carcinoma
-9.372751,-91.37383,B-Lymphoblastic Leukemia
-74.95931,37.340347,Non-Small Cell Lung Carcinoma
-30.632044,16.987568,Non-Small Cell Lung Carcinoma
23.62979,-52.299263,Small Cell Lung Carcinoma
-6.2687182,-98.54838,Acute Myeloid Leukemia
-73.93766,-14.870239,Neuroblastoma
-67.3464,95.21403,Pancreatic Carcinoma
